Dominant_topic,Perc_Contrib,Topic_Keywords,Data_Lemmatized,Content,Aspect,Sentiment,Score
1,0.72,"driver, get, order, bad, time, customer, always, cancel, star, find","['chance', 'match', 'driver', 'min', 'away', 'high', 'even', 'smart', 'lazy', 'bother', 'continue', 'try', 'match', 'driver', 'closeby', 'cut', 'short', 'waiting', 'time', 'competitor', 'way', 'smarter', 'save', 'worth', 'wait', 'time', 'min', 'wait', 'prediction', 'normally', 'end', 'min', 'wait', 'due', 'traffic', 'light', 'recommend', 'use', 'competitor']",chance match driver min away high even smart lazy bother continue try match driver closeby cut short waiting time competitor way smarter save worth wait time min wait prediction normally end min wait due traffic light recommend use competitor,Service,Negative,0.9935000538825989
1,0.718,"driver, get, order, bad, time, customer, always, cancel, star, find","['taxi', 'driver', 'rude', 'demand', 'money', 'drive', 'lie', 'location', 'drop', 'customer', 'service', 'exactly', 'useless', 'driver', 'absolutely', 'waist', 'time', 'money', 'honestly', 'disappoint', 'whole', 'app', 'worker', 'go']",taxi driver rude demand money drive lie location drop customer service exactly useless driver absolutely waist time money honestly disappoint whole app worker go,Service,Negative,0.9986586570739746
2,0.503,"gopay, crash, keep, top, update, work, still, account, close, fix","['love', 'bad', 'chance', 'old', 'email', 'new', 'email']",love bad chance old email new email,Payment,Negative,0.9702612161636353
1,0.61,"driver, get, order, bad, time, customer, always, cancel, star, find","['reliable', 'app', 'private', 'hire', 'taxi', 'driver', 'cancel', 'trip', 'many', 'time', 'protocol', 'check', 'driver', 'trip', 'confirm', 'reply', 'switch', 'reliable', 'app', 'look', 'internal', 'process']",reliable app private hire taxi driver cancel trip many time protocol check driver trip confirm reply switch reliable app look internal process,Service,Positive,0.9661189317703247
1,0.433,"driver, get, order, bad, time, customer, always, cancel, star, find","['need', 'app', 'heavy', 'app', 'sure', 'essential', 'edit', 'live', 'work', 'overseas', 'still', 'use', 'gojek', 'elderly', 'parent', 'home', 'send', 'food', 'grocery', 'shopping', 'order', 'pick', 'mom', 'church', 'today', 'fine', 'day', 'lose', 'access', 'goride', 'gocar', 'goshop', 'gofood', 'use', 'easily', 'bound', 'location', 'always', 'set', 'location', 'order', 'correctly', 'pay', 'service', 'never', 'fake', 'wrong', 'w']",need app heavy app sure essential edit live work overseas still use gojek elderly parent home send food grocery shopping order pick mom church today fine day lose access goride gocar goshop gofood use easily bound location always set location order correctly pay service never fake wrong w,Service,Negative,0.989564061164856
0,0.435,"good, app, service, great, gojek, use, easy, well, help, helpful","['strange', 'find', 'unrecognized', 'transaction', 'deduct', 'balance', 'provide', 'option', 'future', 'reject', 'transaction', 'kind', 'feature', 'provide', 'undertand', 'matter', 'internet', 'problem', 'provide', 'feature', 'block', 'strange', 'payment', 'future', 'important', 'prevent', 'repeatly', 'deduct', 'find', 'subscription']",strange find unrecognized transaction deduct balance provide option future reject transaction kind feature provide undertand matter internet problem provide feature block strange payment future important prevent repeatly deduct find subscription,User Experience,Negative,0.9973374009132385
1,0.855,"driver, get, order, bad, time, customer, always, cancel, star, find","['get', 'ride', 'difficult', 'early', 'time', 'slot', 'easily', 'cancel', 'ride', 'passenger', 'waiting', 'place', 'give', 'sincere', 'reason', 'cancel']",get ride difficult early time slot easily cancel ride passenger waiting place give sincere reason cancel,Service,Negative,0.9919426441192627
1,0.446,"driver, get, order, bad, time, customer, always, cancel, star, find","['still', 'bad', 'address', 'usually', 'wrong', 'fail', 'accept', 'register', 'credit', 'card', 'refuse', 'lose', 'control', 'application']",still bad address usually wrong fail accept register credit card refuse lose control application,Service,Negative,0.9990297555923462
1,0.603,"driver, get, order, bad, time, customer, always, cancel, star, find","['buy', 'food', 'subscription', 'say', 'apply', 'certain', 'restaurant', 'food', 'badge', 'least', 'make', 'example', 'restaurant', 'food', 'badge', 'make', 'filter', 'food', 'partner', 'annoying', 'search', 'restaurant', 'badge', 'especially', 'find', 'none']",buy food subscription say apply certain restaurant food badge least make example restaurant food badge make filter food partner annoying search restaurant badge especially find none,Service,Negative,0.9986445307731628
2,0.488,"gopay, crash, keep, top, update, work, still, account, close, fix","['try', 'time', 'pay', 'pepito', 'supermarket', 'transaction', 'fail', 'pay', 'debit', 'card', 'min', 'receive', 'notification', 'account', 'charge', 'time', 'fail', 'transaction', 'open', 'ticket', 'want', 'process', 'refund', 'extremely', 'bad', 'experience', 'keep', 'money', 'right']",try time pay pepito supermarket transaction fail pay debit card min receive notification account charge time fail transaction open ticket want process refund extremely bad experience keep money right,Payment,Negative,0.9985055923461914
1,0.475,"driver, get, order, bad, time, customer, always, cancel, star, find","['guess', 'server', 'busy', 'lately', 'inconvenient', 'pay', 'balance', 'decrease', 'go', 'back', 'later', 'wait', 'min', 'use', 'bank', 'transfer', 'pay', 'cancel', 'order', 'restaurant', 'close', 'eventhough', 'list', 'hour', 'restaurant', 'order', 'accept', 'talk', 'support', 'bot', 'somehow', 'give', 'ticket', 'driver', 'stick', 'restaurant', 'mismanagement']",guess server busy lately inconvenient pay balance decrease go back later wait min use bank transfer pay cancel order restaurant close eventhough list hour restaurant order accept talk support bot somehow give ticket driver stick restaurant mismanagement,Service,Negative,0.9979390501976013
1,0.521,"driver, get, order, bad, time, customer, always, cancel, star, find","['good', 'far', 'food', 'problem', 'consider', 'food', 'problem', 'car', 'hard', 'find', 'driver', 'discount', 'price', 'good', 'true', 'price', 'cheap', 'discount', 'price', 'driver', 'use', 'especially', 'rainy', 'day', 'driver', 'pick', 'wonder', 'problem', 'driver', 'price', 'cheap', 'afraid', 'car', 'get', 'wet', 'dirty', 'rainy']",good far food problem consider food problem car hard find driver discount price good true price cheap discount price driver use especially rainy day driver pick wonder problem driver price cheap afraid car get wet dirty rainy,Service,Negative,0.9860092997550964
2,0.601,"gopay, crash, keep, top, update, work, still, account, close, fix","['phone', 'number', 'essentially', 'stop', 'use', 'refuse', 'login', 'first', 'number', 'allow', 'register', 'number', 'email', 'already', 'register', 'obviously', 'option', 'change', 'number', 'try', 'login', 'old', 'phone', 'number', 'say', 'many', 'attempt', 'block', 'fantastic', 'experience', 'use', 'grab', 'instead', 'actually', 'work', 'ever']",phone number essentially stop use refuse login first number allow register number email already register obviously option change number try login old phone number say many attempt block fantastic experience use grab instead actually work ever,Payment,Negative,0.9990069270133972
1,0.741,"driver, get, order, bad, time, customer, always, cancel, star, find","['reason', 'rate', 'good', 'fave', 'food', 'other', 'see', 'find', 'way', 'rate', 'give', 'feed', 'restaurant', 'always', 'delivery', 'person', 'find', 'fade', 'star', 'restaurant', 'go', 'start', 'click', 'star', 'way', 'restaurant', 'sorry', 'find', 'little', 'ridiculous', 'app', 'find', 'menu', 'way', 'rate', 'restaurant', 'get', 'side', 'thank']",reason rate good fave food other see find way rate give feed restaurant always delivery person find fade star restaurant go start click star way restaurant sorry find little ridiculous app find menu way rate restaurant get side thank,Service,Negative,0.9911363124847412
0,0.457,"good, app, service, great, gojek, use, easy, well, help, helpful","['gopay', 'pay', 'system', 'well', 'online', 'pay', 'system', 'easy', 'use', 'platform', 'accept', 'request', 'premium', 'short', 'amount', 'time', 'incredible', 'also', 'go', 'reply', 'time', 'previously', 'send', 'lot', 'email', 'desperate', 'help', 'definitely', 'well', 'annoying', 'pay', 'system', 'platform', 'hire', 'people', 'easily', 'baper', 'good', 'thing', 'indeed']",gopay pay system well online pay system easy use platform accept request premium short amount time incredible also go reply time previously send lot email desperate help definitely well annoying pay system platform hire people easily baper good thing indeed,User Experience,Negative,0.9933550357818604
1,0.746,"driver, get, order, bad, time, customer, always, cancel, star, find","['bad', 'app', 'car', 'car', 'n', 'price', 'journey', 'car', 'show', 'driver', 'phone', 'show', 'home', 'address', 'almost', 'sam', 'vincinity', 'make', 'change', 'location', 'originally', 'book', 'fare', 'jump', 'charge', 'foe', 'waiting', 'time', 'complain', 'respond', 'poor', 'app', 'system', 'screwy']",bad app car car n price journey car show driver phone show home address almost sam vincinity make change location originally book fare jump charge foe waiting time complain respond poor app system screwy,Service,Negative,0.9996438026428223
1,0.573,"driver, get, order, bad, time, customer, always, cancel, star, find","['face', 'error', 'restaurant', 'want', 'use', 'gopay', 'payment', 'method', 'money', 'already', 'take', 'order', 'come', 'restaurant', 'ask', 'help', 'customer', 'service', 'leave', 'behind', 'almost', 'month', 'complaint', 'solution', 'reach', 'reach', 'multiple', 'time', 'shun', 'complaint', 'exceed', 'day', 'transaction', 'well', 'happen', 'ignore']",face error restaurant want use gopay payment method money already take order come restaurant ask help customer service leave behind almost month complaint solution reach reach multiple time shun complaint exceed day transaction well happen ignore,Service,Negative,0.9988773465156555
0,0.403,"good, app, service, great, gojek, use, easy, well, help, helpful","['offer', 'service', 'transport', 'motorbike', 'car', 'courri', 'service', 'favouriteaccess', 'food', 'yessometimesit', 'glitchbut', 'often', 'sure', 'type', 'exact', 'location', 'note', 'service', 'require', 'reach', 'quick']",offer service transport motorbike car courri service favouriteaccess food yessometimesit glitchbut often sure type exact location note service require reach quick,User Experience,Negative,0.9763095378875732
0,0.588,"good, app, service, great, gojek, use, easy, well, help, helpful","['great', 'app', 'add', 'gopaylater', 'try', 'avoid', 'use', 'app', 'accidentally', 'click', 'obnoxious', 'gopaylater', 'option', 'hopefully', 'make', 'option', 'disable', 'useless', 'predatory', 'feature', 'disable', 'activate', 'update', 'speak', 'removed', 'feature', 'account', 'finally', 'back', 'use', 'app']",great app add gopaylater try avoid use app accidentally click obnoxious gopaylater option hopefully make option disable useless predatory feature disable activate update speak removed feature account finally back use app,User Experience,Negative,0.9969121217727661
1,0.582,"driver, get, order, bad, time, customer, always, cancel, star, find","['bad', 'order', 'restaurant', 'close', 'time', 'app', 'restaurant', 'status', 'still', 'open', 'driver', 'arrive', 'restaurant', 'truly', 'close', 'problem', 'cancel', 'order', 'chat', 'room', 'costumer', 'service', 'take', 'time', 'long', 'want', 'order', 'outlet', 'old', 'order', 'close', 'restaurant', 'still', 'active', 'cause', 'cancel', 'order', 'fix', 'service', 'feel', 'sorry', 'driver']",bad order restaurant close time app restaurant status still open driver arrive restaurant truly close problem cancel order chat room costumer service take time long want order outlet old order close restaurant still active cause cancel order fix service feel sorry driver,Service,Negative,0.9961877465248108
