Dominant_topic,Perc_Contrib,Topic_Keywords,Data_Lemmatized,Content,Aspect,Sentiment,Score
2,0.43,"gopay, crash, keep, top, update, work, still, account, close, fix","['pay', 'top', 'time', 'transaction', 'successful', 'however', 'bank', 'balance', 'reduce', 'last', 'fail', 'transaction', 'send', 'email', 'gojek', 'detail', 'proof', 'wait', 'day', 'investigate', 'first', 'day', 'pass', 'receive', 'progression', 'feedback', 'moreover', 'lose', 'money', 'thank', 'gojek', 'great', 'service']",pay top time transaction successful however bank balance reduce last fail transaction send email gojek detail proof wait day investigate first day pass receive progression feedback moreover lose money thank gojek great service,Payment,Positive,0.3
0,0.59,"good, app, service, great, gojek, use, easy, well, help, helpful","['cool', 'new', 'give', 'cashback', 'discount']",cool new give cashback discount,User Experience,Positive,0.24318181818181817
1,0.7,"driver, get, order, bad, time, customer, always, cancel, star, find","['many', 'time', 'driver', 'ask', 'cancel', 'many', 'reason', 'mostly', 'reason', 'far', 'pick', 'cancel', 'ask', 'try', 'make', 'order', 'many', 'time', 'cancel', 'ask', 'get', 'freeze', 'app', 'say', 'make', 'many', 'cancel']",many time driver ask cancel many reason mostly reason far pick cancel ask try make order many time cancel ask get freeze app say make many cancel,Service,Positive,0.43333333333333335
0,0.551,"good, app, service, great, gojek, use, easy, well, help, helpful","['really', 'understand', 'really', 'want', 'make', 'broke', 'need', 'pay', 'rupiah', 'delivery', 'capital', 'centralize', 'driver', 'pay', 'well', 'even', 'care', 'user', 'find', 'alternative', 'keep', 'discount', 'area', 'good', 'other']",really understand really want make broke need pay rupiah delivery capital centralize driver pay well even care user find alternative keep discount area good other,User Experience,Positive,0.24375000000000002
0,0.679,"good, app, service, great, gojek, use, easy, well, help, helpful","['borrow', 'k', 'total', 'paylater', 'gojek', 'buy', 'food', 'fee', 'almost', 'half', 'use', 'note', 'free', 'month', 'tell', 'much', 'fee', 'paylater', 'know', 'fee', 'big', 'recommend', 'guy', 'use', 'paylater', 'service']",borrow k total paylater gojek buy food fee almost half use note free month tell much fee paylater know fee big recommend guy use paylater service,User Experience,Positive,0.08666666666666667
1,0.735,"driver, get, order, bad, time, customer, always, cancel, star, find","['helpfully', 'app', 'unfortunately', 'save', 'recognize', 'address', 'correctly', 'tell', 'driver', 'correct', 'adress', 'dissapointe', 'food', 'order', 'cancle', 'driver', 'reason', 'restaurant', 'far', 'away', 'need', 'long', 'time', 'serve', 'professional']",helpfully app unfortunately save recognize address correctly tell driver correct adress dissapointe food order cancle driver reason restaurant far away need long time serve professional,Service,Negative,-0.0875
2,0.429,"gopay, crash, keep, top, update, work, still, account, close, fix","['keep', 'crash', 'show', 'app', 'respond', 'massage']",keep crash show app respond massage,Payment,Positive,0.0
1,0.688,"driver, get, order, bad, time, customer, always, cancel, star, find","['give', 'fair', 'protection', 'buyer', 'order', 'cancel', 'driver', 'reason', 'cancel', 'hrs', 'wait', 'n', 'wait', 'happen', 'order', 'remain', 'open', 'help', 'menu', 'also', 'work', 'rate', 'star', 'possible']",give fair protection buyer order cancel driver reason cancel hrs wait n wait happen order remain open help menu also work rate star possible,Service,Positive,0.2333333333333333
2,0.727,"gopay, crash, keep, top, update, work, still, account, close, fix","['reason', 'log', 'try', 'log', 'hang', 'page', 'key', 'mobile', 'number', 'clear', 'cache', 'uninstall', 'reinstall', 'also', 'frustrating']",reason log try log hang page key mobile number clear cache uninstall reinstall also frustrating,Payment,Negative,-0.09999999999999999
1,0.512,"driver, get, order, bad, time, customer, always, cancel, star, find","['difficult', 'contact', 'customer', 'service', 'issue', 'app', 'slow', 'response', 'often', 'give', 'confuse', 'information']",difficult contact customer service issue app slow response often give confuse information,Service,Negative,-0.4
0,0.365,"good, app, service, great, gojek, use, easy, well, help, helpful","['bad', 'service', 'app', 'exist', 'translation', 'menu', 'even', 'englocal', 'language', 'send', 'email', 'resposne', 'post', 'fb', 'reply', 'really', 'care', 'customer']",bad service app exist translation menu even englocal language send email resposne post fb reply really care customer,User Experience,Negative,-0.24999999999999992
1,0.664,"driver, get, order, bad, time, customer, always, cancel, star, find","['book', 'lot', 'time', 'wait', 'many', 'driver', 'accept', 'cancel', 'last', 'minute', 'unprofessional', 'wasting', 'time', 'late', 'work', 'remove', 'feature', 'educate', 'driver']",book lot time wait many driver accept cancel last minute unprofessional wasting time late work remove feature educate driver,Service,Positive,0.06666666666666667
1,0.645,"driver, get, order, bad, time, customer, always, cancel, star, find","['map', 'precise', 'pick', 'location']",map precise pick location,Service,Positive,0.4
2,0.555,"gopay, crash, keep, top, update, work, still, account, close, fix","['thank', 'team', 'itdeveloper', 'help', 'solve', 'account', 'issue', 'send', 'ticket', 'cs', 'team', 'help', 'well', 'give', 'team', 'raise', 'fire', 'charge', 'cs', 'cheer']",thank team itdeveloper help solve account issue send ticket cs team help well give team raise fire charge cs cheer,Payment,Positive,0.0
0,0.495,"good, app, service, great, gojek, use, easy, well, help, helpful","['think', 'add', 'schedule', 'order', 'helpful', 'user', 'often', 'think', 'much', 'efficiency', 'probability', 'increase', 'order', 'quantity', 'driver', 'feature', 'add', 'soon']",think add schedule order helpful user often think much efficiency probability increase order quantity driver feature add soon,User Experience,Positive,0.2
2,0.536,"gopay, crash, keep, top, update, work, still, account, close, fix","['bug', 'system', 'try', 'top', 'instead', 'get', 'additional', 'top', 'result', 'top', 'even', 'want', 'top', 'force', 'return', 'top', 'money', 'bug', 'taxable', 'fix']",bug system try top instead get additional top result top even want top force return top money bug taxable fix,Payment,Positive,0.5
2,0.483,"gopay, crash, keep, top, update, work, still, account, close, fix","['install', 'app', 'many', 'article', 'tell', 'instruct', 'happen', 'still', 'install', 'work', 'tell', 'reinstall', 'bla', 'bla', 'bla', 'install', 'app']",install app many article tell instruct happen still install work tell reinstall bla bla bla install app,Payment,Positive,0.5
1,0.654,"driver, get, order, bad, time, customer, always, cancel, star, find","['good', 'bad', 'care', 'customer', 'complain', 'send', 'email', 'cs', 'ask', 'many', 'question', 'need', 'send', 'screenshot', 'get', 'solution', 'tell', 'customer', 'choose', 'get', 'apologize', 'even', 'bother', 'ask', 'many', 'question', 'tell', 'right', 'away', 'tell', 'customer', 'need', 'care', 'waste', 'time', 'rather', 'choose', 'app']",good bad care customer complain send email cs ask many question need send screenshot get solution tell customer choose get apologize even bother ask many question tell right away tell customer need care waste time rather choose app,Service,Positive,0.18095238095238095
1,0.751,"driver, get, order, bad, time, customer, always, cancel, star, find","['driver', 'often', 'inform', 'accept', 'order', 'end', 'wait', 'minute', 'driver', 'confirm', 'start', 'pick', 'place', 'sometimes', 'cancel', 'order', 'wait', 'minute', 'straight', 'info', 'driver', 'driver', 'move', 'mal', 'screen', 'suddenly', 'driver', 'still', 'come', 'mock']",driver often inform accept order end wait minute driver confirm start pick place sometimes cancel order wait minute straight info driver driver move mal screen suddenly driver still come mock,Service,Positive,0.1
1,0.724,"driver, get, order, bad, time, customer, always, cancel, star, find","['seem', 'find', 'driver', 'gofood', 'issue', 'awhile', 'get', 'point', 'annoying', 'seem', 'find', 'driver', 'gofood', 'place', 'friend', 'easy', 'find', 'driver']",seem find driver gofood issue awhile get point annoying seem find driver gofood place friend easy find driver,Service,Negative,-0.18333333333333335
1,0.793,"driver, get, order, bad, time, customer, always, cancel, star, find","['cancel', 'goride', 'order', 'accidentally', 'press', 'instead', 'driver', 'wait', 'long', 'time', 'rather', 'cancel', 'cancel', 'right', 'away', 'turn', 'driver', 'come', 'get', 'angry', 'say', 'impolite', 'even', 'apologize', 'many', 'time', 'politely', 'pity', 'driver', 'ethic', 'good']",cancel goride order accidentally press instead driver wait long time rather cancel cancel right away turn driver come get angry say impolite even apologize many time politely pity driver ethic good,Service,Positive,0.13928571428571426
1,0.464,"driver, get, order, bad, time, customer, always, cancel, star, find","['platform', 'fee', 'gofood', 'increase', 'order', 'order', 'insane', 'many', 'food', 'location', 'home', 'add', 'margin', 'food', 'price', 'u', 'also', 'increase', 'platform', 'fee', 'go', 'say', 'goodbye', 'gofood', 'rather', 'use', 'car', 'many', 'money', 'save', 'long', 'run']",platform fee gofood increase order order insane many food location home add margin food price u also increase platform fee go say goodbye gofood rather use car many money save long run,Service,Negative,-0.0125
0,0.63,"good, app, service, great, gojek, use, easy, well, help, helpful","['already', 'try', 'app', 'junior', 'high', 'school', 'pretty', 'good', 'useful', 'sometimes', 'little', 'bit', 'disappointed', 'add', 'address', 'developer', 'address', 'thank']",already try app junior high school pretty good useful sometimes little bit disappointed add address developer address thank,User Experience,Positive,0.07874999999999999
0,0.467,"good, app, service, great, gojek, use, easy, well, help, helpful","['garbage', 'even', 'able', 'receive', 'finish', 'signup', 'step', 'take', 'forever', 'sign', 'really', 'good', 'app', 'first', 'step', 'make', 'effortless', 'convenient', 'new', 'user', 'think', 'use', 'app', 'use', 'app', 'please']",garbage even able receive finish signup step take forever sign really good app first step make effortless convenient new user think use app use app please,User Experience,Positive,0.3965909090909091
1,0.696,"driver, get, order, bad, time, customer, always, cancel, star, find","['show', 'wrong', 'directionroute', 'pickup', 'location', 'even', 'car', 'route', 'need', 'fix', 'asap', 'make', 'driver', 'take', 'wrong', 'route', 'follow', 'map']",show wrong directionroute pickup location even car route need fix asap make driver take wrong route follow map,Service,Negative,-0.5
0,0.473,"good, app, service, great, gojek, use, easy, well, help, helpful","['app', 'send', 'buy', 'thing', 'even', 'take', 'transportation', 'want', 'sometimes', 'take', 'transport', 'sometimes', 'take', 'long', 'lot', 'driver', 'edit', 'need', 'upgrade', 'gopay', 'ektp', 'need', 'transfer', 'money', 'friend', 'school', 'project', 'need', 'wait', 'year', 'pay', 'thank', 'unnecessary']",app send buy thing even take transportation want sometimes take transport sometimes take long lot driver edit need upgrade gopay ektp need transfer money friend school project need wait year pay thank unnecessary,User Experience,Negative,-0.225
2,0.342,"gopay, crash, keep, top, update, work, still, account, close, fix","['end', 'update', 'terrible', 'paylater', 'use', 'new', 'seem', 'tindr', 'date', 'app', 'often', 'send', 'promotion', 'find', 'send', 'already', 'get', 'replyl']",end update terrible paylater use new seem tindr date app often send promotion find send already get replyl,Payment,Negative,-0.4318181818181818
